transaction_id,borrower_id,timestamp,transaction_type,amount,status,balance_after
TXN_BORR_00080_05_INFLOW,BORR_00080,2026-02-19T14:27:10.371416,BUSINESS_INFLOW,35936.05,POSTED,42973.36
TXN_BORR_00080_05_OUTFLOW,BORR_00080,2026-02-26T14:27:10.371416,BUSINESS_OUTFLOW,33920.01,POSTED,9053.34
TXN_BORR_00080_05_EMI,BORR_00080,2026-03-19T14:27:10.371416,EMI_PAYMENT,17413.29,DELAYED,0.0
TXN_BORR_00081_00_INFLOW,BORR_00081,2025-09-20T14:27:10.371416,BUSINESS_INFLOW,100355.72,POSTED,167506.73
TXN_BORR_00081_00_OUTFLOW,BORR_00081,2025-09-27T14:27:10.371416,BUSINESS_OUTFLOW,81734.53,POSTED,85772.2
TXN_BORR_00081_00_EMI,BORR_00081,2025-10-16T14:27:10.371416,EMI_PAYMENT,43528.49,ON_TIME,42243.71
TXN_BORR_00081_01_INFLOW,BORR_00081,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,95918.8,POSTED,138162.5
TXN_BORR_00081_01_OUTFLOW,BORR_00081,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,86231.07,POSTED,51931.43
TXN_BORR_00081_01_EMI,BORR_00081,2025-11-16T14:27:10.371416,EMI_PAYMENT,43528.49,ON_TIME,8402.94
TXN_BORR_00081_02_INFLOW,BORR_00081,2025-11-20T14:27:10.371416,BUSINESS_INFLOW,66240.3,POSTED,74643.24
TXN_BORR_00081_02_OUTFLOW,BORR_00081,2025-11-27T14:27:10.371416,BUSINESS_OUTFLOW,87381.07,POSTED,0.0
TXN_BORR_00081_02_EMI,BORR_00081,2025-12-17T14:27:10.371416,EMI_PAYMENT,43528.49,ON_TIME,0.0
TXN_BORR_00081_03_INFLOW,BORR_00081,2025-12-21T14:27:10.371416,BUSINESS_INFLOW,72919.6,POSTED,72919.6
TXN_BORR_00081_03_OUTFLOW,BORR_00081,2025-12-28T14:27:10.371416,BUSINESS_OUTFLOW,83026.79,POSTED,0.0
TXN_BORR_00081_03_EMI,BORR_00081,2026-01-16T14:27:10.371416,EMI_PAYMENT,32745.99,DELAYED,0.0
TXN_BORR_00081_04_INFLOW,BORR_00081,2026-01-18T14:27:10.371416,BUSINESS_INFLOW,102602.32,POSTED,102602.32
TXN_BORR_00081_04_OUTFLOW,BORR_00081,2026-01-25T14:27:10.371416,BUSINESS_OUTFLOW,66135.58,POSTED,36466.74
TXN_BORR_00081_04_EMI,BORR_00081,2026-02-13T14:27:10.371416,EMI_PAYMENT,31938.56,DELAYED,4528.18
TXN_BORR_00081_05_INFLOW,BORR_00081,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,99850.01,POSTED,104378.19
TXN_BORR_00081_05_OUTFLOW,BORR_00081,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,55390.38,POSTED,48987.81
TXN_BORR_00081_05_EMI,BORR_00081,2026-03-16T14:27:10.371416,EMI_PAYMENT,43528.49,ON_TIME,5459.32
TXN_BORR_00082_00_INFLOW,BORR_00082,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,15234.54,POSTED,40392.66
TXN_BORR_00082_00_OUTFLOW,BORR_00082,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,16413.65,POSTED,23979.01
TXN_BORR_00082_00_EMI,BORR_00082,2025-10-18T14:27:10.371416,EMI_PAYMENT,3681.75,DELAYED,20297.27
TXN_BORR_00082_01_INFLOW,BORR_00082,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,17160.81,POSTED,37458.07
TXN_BORR_00082_01_OUTFLOW,BORR_00082,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,18539.66,POSTED,18918.41
TXN_BORR_00082_01_EMI,BORR_00082,2025-11-16T14:27:10.371416,EMI_PAYMENT,4086.68,ON_TIME,14831.73
TXN_BORR_00082_02_INFLOW,BORR_00082,2025-11-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,29831.73
TXN_BORR_00082_02_OUTFLOW,BORR_00082,2025-11-27T14:27:10.371416,BUSINESS_OUTFLOW,17233.5,POSTED,12598.23
TXN_BORR_00082_02_EMI,BORR_00082,2025-12-18T14:27:10.371416,EMI_PAYMENT,3448.72,DELAYED,9149.51
TXN_BORR_00082_03_INFLOW,BORR_00082,2025-12-17T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,24149.51
TXN_BORR_00082_03_OUTFLOW,BORR_00082,2025-12-24T14:27:10.371416,BUSINESS_OUTFLOW,11342.51,POSTED,12807.0
TXN_BORR_00082_03_EMI,BORR_00082,2026-01-11T14:27:10.371416,EMI_PAYMENT,3453.47,DELAYED,9353.52
TXN_BORR_00082_04_INFLOW,BORR_00082,2026-01-19T14:27:10.371416,BUSINESS_INFLOW,17216.59,POSTED,26570.11
TXN_BORR_00082_04_OUTFLOW,BORR_00082,2026-01-26T14:27:10.371416,BUSINESS_OUTFLOW,17997.84,POSTED,8572.27
TXN_BORR_00082_04_EMI,BORR_00082,2026-02-13T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,8572.27
TXN_BORR_00082_05_INFLOW,BORR_00082,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,23572.27
TXN_BORR_00082_05_OUTFLOW,BORR_00082,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,10591.57,POSTED,12980.7
TXN_BORR_00082_05_EMI,BORR_00082,2026-03-18T14:27:10.371416,EMI_PAYMENT,4086.68,ON_TIME,8894.02
TXN_BORR_00083_00_INFLOW,BORR_00083,2025-09-18T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00083_00_OUTFLOW,BORR_00083,2025-09-25T14:27:10.371416,BUSINESS_OUTFLOW,16659.99,POSTED,23340.01
TXN_BORR_00083_00_EMI,BORR_00083,2025-10-14T14:27:10.371416,EMI_PAYMENT,4124.22,DELAYED,19215.79
TXN_BORR_00083_01_INFLOW,BORR_00083,2025-10-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,34215.79
TXN_BORR_00083_01_OUTFLOW,BORR_00083,2025-10-26T14:27:10.371416,BUSINESS_OUTFLOW,10340.34,POSTED,23875.45
TXN_BORR_00083_01_EMI,BORR_00083,2025-11-15T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,23875.45
TXN_BORR_00083_02_INFLOW,BORR_00083,2025-11-20T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,38875.45
TXN_BORR_00083_02_OUTFLOW,BORR_00083,2025-11-27T14:27:10.371416,BUSINESS_OUTFLOW,13731.87,POSTED,25143.58
TXN_BORR_00083_02_EMI,BORR_00083,2025-12-18T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,25143.58
TXN_BORR_00083_03_INFLOW,BORR_00083,2025-12-18T14:27:10.371416,BUSINESS_INFLOW,18196.92,POSTED,43340.5
TXN_BORR_00083_03_OUTFLOW,BORR_00083,2025-12-25T14:27:10.371416,BUSINESS_OUTFLOW,15141.68,POSTED,28198.82
TXN_BORR_00083_03_EMI,BORR_00083,2026-01-13T14:27:10.371416,EMI_PAYMENT,4793.1,ON_TIME,23405.72
TXN_BORR_00083_04_INFLOW,BORR_00083,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,38405.72
TXN_BORR_00083_04_OUTFLOW,BORR_00083,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,14193.12,POSTED,24212.6
TXN_BORR_00083_04_EMI,BORR_00083,2026-02-11T14:27:10.371416,EMI_PAYMENT,4793.1,ON_TIME,19419.5
TXN_BORR_00083_05_INFLOW,BORR_00083,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,34419.5
TXN_BORR_00083_05_OUTFLOW,BORR_00083,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,17857.72,POSTED,16561.79
TXN_BORR_00083_05_EMI,BORR_00083,2026-03-14T14:27:10.371416,EMI_PAYMENT,4793.1,ON_TIME,11768.69
TXN_BORR_00084_00_INFLOW,BORR_00084,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,18424.12,POSTED,43424.12
TXN_BORR_00084_00_OUTFLOW,BORR_00084,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,20878.09,POSTED,22546.03
TXN_BORR_00084_00_EMI,BORR_00084,2025-10-17T14:27:10.371416,EMI_PAYMENT,12128.99,ON_TIME,10417.04
TXN_BORR_00084_01_INFLOW,BORR_00084,2025-10-22T14:27:10.371416,BUSINESS_INFLOW,18376.81,POSTED,28793.85
TXN_BORR_00084_01_OUTFLOW,BORR_00084,2025-10-29T14:27:10.371416,BUSINESS_OUTFLOW,23414.1,POSTED,5379.75
TXN_BORR_00084_01_EMI,BORR_00084,2025-11-19T14:27:10.371416,EMI_PAYMENT,10293.51,DELAYED,0.0
TXN_BORR_00084_02_INFLOW,BORR_00084,2025-11-17T14:27:10.371416,BUSINESS_INFLOW,21943.03,POSTED,21943.03
TXN_BORR_00084_02_OUTFLOW,BORR_00084,2025-11-24T14:27:10.371416,BUSINESS_OUTFLOW,18279.12,POSTED,3663.91
TXN_BORR_00084_02_EMI,BORR_00084,2025-12-15T14:27:10.371416,EMI_PAYMENT,12128.99,ON_TIME,0.0
TXN_BORR_00084_03_INFLOW,BORR_00084,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,17984.41,POSTED,17984.41
TXN_BORR_00084_03_OUTFLOW,BORR_00084,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,16508.36,POSTED,1476.05
TXN_BORR_00084_03_EMI,BORR_00084,2026-01-17T14:27:10.371416,EMI_PAYMENT,12128.99,ON_TIME,0.0
TXN_BORR_00084_04_INFLOW,BORR_00084,2026-01-19T14:27:10.371416,BUSINESS_INFLOW,21350.58,POSTED,21350.58
TXN_BORR_00084_04_OUTFLOW,BORR_00084,2026-01-26T14:27:10.371416,BUSINESS_OUTFLOW,15449.39,POSTED,5901.19
TXN_BORR_00084_04_EMI,BORR_00084,2026-02-14T14:27:10.371416,EMI_PAYMENT,12128.99,ON_TIME,0.0
TXN_BORR_00084_05_INFLOW,BORR_00084,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,20777.8,POSTED,20777.8
TXN_BORR_00084_05_OUTFLOW,BORR_00084,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,25733.74,POSTED,0.0
TXN_BORR_00084_05_EMI,BORR_00084,2026-03-16T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,0.0
TXN_BORR_00085_00_INFLOW,BORR_00085,2025-09-22T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,40000.0
TXN_BORR_00085_00_OUTFLOW,BORR_00085,2025-09-29T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,30000.0
TXN_BORR_00085_00_EMI,BORR_00085,2025-10-17T14:27:10.371416,EMI_PAYMENT,3675.63,ON_TIME,26324.37
TXN_BORR_00085_01_INFLOW,BORR_00085,2025-10-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,41324.37
TXN_BORR_00085_01_OUTFLOW,BORR_00085,2025-10-26T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,31324.37
TXN_BORR_00085_01_EMI,BORR_00085,2025-11-15T14:27:10.371416,EMI_PAYMENT,3675.63,ON_TIME,27648.74
TXN_BORR_00085_02_INFLOW,BORR_00085,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,42648.74
TXN_BORR_00085_02_OUTFLOW,BORR_00085,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,32648.74
TXN_BORR_00085_02_EMI,BORR_00085,2025-12-17T14:27:10.371416,EMI_PAYMENT,3675.63,ON_TIME,28973.11
TXN_BORR_00085_03_INFLOW,BORR_00085,2025-12-21T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,43973.11
TXN_BORR_00085_03_OUTFLOW,BORR_00085,2025-12-28T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,33973.11
TXN_BORR_00085_03_EMI,BORR_00085,2026-01-16T14:27:10.371416,EMI_PAYMENT,3675.63,ON_TIME,30297.48
TXN_BORR_00085_04_INFLOW,BORR_00085,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,45297.48
TXN_BORR_00085_04_OUTFLOW,BORR_00085,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,35297.48
TXN_BORR_00085_04_EMI,BORR_00085,2026-02-12T14:27:10.371416,EMI_PAYMENT,2657.31,DELAYED,32640.17
TXN_BORR_00085_05_INFLOW,BORR_00085,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,15000.0,POSTED,47640.17
TXN_BORR_00085_05_OUTFLOW,BORR_00085,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,10000.0,POSTED,37640.17
TXN_BORR_00085_05_EMI,BORR_00085,2026-03-16T14:27:10.371416,EMI_PAYMENT,3675.63,ON_TIME,33964.54
TXN_BORR_00086_00_INFLOW,BORR_00086,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,62919.5,POSTED,172277.88
TXN_BORR_00086_00_OUTFLOW,BORR_00086,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,73892.27,POSTED,98385.61
TXN_BORR_00086_00_EMI,BORR_00086,2025-10-17T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,98385.61
TXN_BORR_00086_01_INFLOW,BORR_00086,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,91146.2,POSTED,189531.82
TXN_BORR_00086_01_OUTFLOW,BORR_00086,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,68621.27,POSTED,120910.54
TXN_BORR_00086_01_EMI,BORR_00086,2025-11-17T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,120910.54
TXN_BORR_00086_02_INFLOW,BORR_00086,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,60833.32,POSTED,181743.86
TXN_BORR_00086_02_OUTFLOW,BORR_00086,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,71541.14,POSTED,110202.72
TXN_BORR_00086_02_EMI,BORR_00086,2025-12-15T14:27:10.371416,EMI_PAYMENT,21378.07,DELAYED,88824.65
TXN_BORR_00086_03_INFLOW,BORR_00086,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,72366.64,POSTED,161191.29
TXN_BORR_00086_03_OUTFLOW,BORR_00086,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,61170.75,POSTED,100020.53
TXN_BORR_00086_03_EMI,BORR_00086,2026-01-15T14:27:10.371416,EMI_PAYMENT,27358.21,ON_TIME,72662.32
TXN_BORR_00086_04_INFLOW,BORR_00086,2026-01-17T14:27:10.371416,BUSINESS_INFLOW,62506.07,POSTED,135168.4
TXN_BORR_00086_04_OUTFLOW,BORR_00086,2026-01-24T14:27:10.371416,BUSINESS_OUTFLOW,68503.06,POSTED,66665.33
TXN_BORR_00086_04_EMI,BORR_00086,2026-02-11T14:27:10.371416,EMI_PAYMENT,27358.21,ON_TIME,39307.12
TXN_BORR_00086_05_INFLOW,BORR_00086,2026-02-19T14:27:10.371416,BUSINESS_INFLOW,81795.06,POSTED,121102.19
TXN_BORR_00086_05_OUTFLOW,BORR_00086,2026-02-26T14:27:10.371416,BUSINESS_OUTFLOW,48615.23,POSTED,72486.95
TXN_BORR_00086_05_EMI,BORR_00086,2026-03-16T14:27:10.371416,EMI_PAYMENT,27358.21,ON_TIME,45128.74
TXN_BORR_00087_00_INFLOW,BORR_00087,2025-09-20T14:27:10.371416,BUSINESS_INFLOW,24788.08,POSTED,76733.17
TXN_BORR_00087_00_OUTFLOW,BORR_00087,2025-09-27T14:27:10.371416,BUSINESS_OUTFLOW,18380.55,POSTED,58352.61
TXN_BORR_00087_00_EMI,BORR_00087,2025-10-15T14:27:10.371416,EMI_PAYMENT,12610.43,DELAYED,45742.18
TXN_BORR_00087_01_INFLOW,BORR_00087,2025-10-21T14:27:10.371416,BUSINESS_INFLOW,30654.85,POSTED,76397.04
TXN_BORR_00087_01_OUTFLOW,BORR_00087,2025-10-28T14:27:10.371416,BUSINESS_OUTFLOW,27049.29,POSTED,49347.75
TXN_BORR_00087_01_EMI,BORR_00087,2025-11-17T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,49347.75
TXN_BORR_00087_02_INFLOW,BORR_00087,2025-11-21T14:27:10.371416,BUSINESS_INFLOW,22281.21,POSTED,71628.96
TXN_BORR_00087_02_OUTFLOW,BORR_00087,2025-11-28T14:27:10.371416,BUSINESS_OUTFLOW,16593.64,POSTED,55035.32
TXN_BORR_00087_02_EMI,BORR_00087,2025-12-16T14:27:10.371416,EMI_PAYMENT,15535.35,DELAYED,39499.97
TXN_BORR_00087_03_INFLOW,BORR_00087,2025-12-17T14:27:10.371416,BUSINESS_INFLOW,34056.83,POSTED,73556.8
TXN_BORR_00087_03_OUTFLOW,BORR_00087,2025-12-24T14:27:10.371416,BUSINESS_OUTFLOW,20263.21,POSTED,53293.59
TXN_BORR_00087_03_EMI,BORR_00087,2026-01-11T14:27:10.371416,EMI_PAYMENT,14269.83,DELAYED,39023.76
TXN_BORR_00087_04_INFLOW,BORR_00087,2026-01-16T14:27:10.371416,BUSINESS_INFLOW,30780.36,POSTED,69804.12
TXN_BORR_00087_04_OUTFLOW,BORR_00087,2026-01-23T14:27:10.371416,BUSINESS_OUTFLOW,19569.21,POSTED,50234.91
TXN_BORR_00087_04_EMI,BORR_00087,2026-02-13T14:27:10.371416,EMI_PAYMENT,12438.07,DELAYED,37796.84
TXN_BORR_00087_05_INFLOW,BORR_00087,2026-02-18T14:27:10.371416,BUSINESS_INFLOW,32819.55,POSTED,70616.39
TXN_BORR_00087_05_OUTFLOW,BORR_00087,2026-02-25T14:27:10.371416,BUSINESS_OUTFLOW,24212.58,POSTED,46403.81
TXN_BORR_00087_05_EMI,BORR_00087,2026-03-17T14:27:10.371416,EMI_PAYMENT,18903.34,ON_TIME,27500.47
TXN_BORR_00088_00_INFLOW,BORR_00088,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,36271.7,POSTED,76970.05
TXN_BORR_00088_00_OUTFLOW,BORR_00088,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,29428.5,POSTED,47541.54
TXN_BORR_00088_00_EMI,BORR_00088,2025-10-17T14:27:10.371416,EMI_PAYMENT,14036.28,DELAYED,33505.26
TXN_BORR_00088_01_INFLOW,BORR_00088,2025-10-18T14:27:10.371416,BUSINESS_INFLOW,29736.9,POSTED,63242.16
TXN_BORR_00088_01_OUTFLOW,BORR_00088,2025-10-25T14:27:10.371416,BUSINESS_OUTFLOW,23550.55,POSTED,39691.61
TXN_BORR_00088_01_EMI,BORR_00088,2025-11-12T14:27:10.371416,EMI_PAYMENT,16463.51,ON_TIME,23228.1
TXN_BORR_00088_02_INFLOW,BORR_00088,2025-11-21T14:27:10.371416,BUSINESS_INFLOW,28346.32,POSTED,51574.42
TXN_BORR_00088_02_OUTFLOW,BORR_00088,2025-11-28T14:27:10.371416,BUSINESS_OUTFLOW,20188.36,POSTED,31386.05
TXN_BORR_00088_02_EMI,BORR_00088,2025-12-17T14:27:10.371416,EMI_PAYMENT,16463.51,ON_TIME,14922.54
TXN_BORR_00088_03_INFLOW,BORR_00088,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,37935.4,POSTED,52857.94
TXN_BORR_00088_03_OUTFLOW,BORR_00088,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,31194.23,POSTED,21663.71
TXN_BORR_00088_03_EMI,BORR_00088,2026-01-14T14:27:10.371416,EMI_PAYMENT,15456.27,DELAYED,6207.44
TXN_BORR_00088_04_INFLOW,BORR_00088,2026-01-20T14:27:10.371416,BUSINESS_INFLOW,37101.3,POSTED,43308.75
TXN_BORR_00088_04_OUTFLOW,BORR_00088,2026-01-27T14:27:10.371416,BUSINESS_OUTFLOW,21007.59,POSTED,22301.16
TXN_BORR_00088_04_EMI,BORR_00088,2026-02-14T14:27:10.371416,EMI_PAYMENT,11223.09,DELAYED,11078.06
TXN_BORR_00088_05_INFLOW,BORR_00088,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,40317.57,POSTED,51395.64
TXN_BORR_00088_05_OUTFLOW,BORR_00088,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,26967.88,POSTED,24427.75
TXN_BORR_00088_05_EMI,BORR_00088,2026-03-14T14:27:10.371416,EMI_PAYMENT,16463.51,ON_TIME,7964.24
TXN_BORR_00089_00_INFLOW,BORR_00089,2025-09-21T14:27:10.371416,BUSINESS_INFLOW,244300.29,POSTED,439326.67
TXN_BORR_00089_00_OUTFLOW,BORR_00089,2025-09-28T14:27:10.371416,BUSINESS_OUTFLOW,262286.33,POSTED,177040.33
TXN_BORR_00089_00_EMI,BORR_00089,2025-10-17T14:27:10.371416,EMI_PAYMENT,91146.57,ON_TIME,85893.76
TXN_BORR_00089_01_INFLOW,BORR_00089,2025-10-20T14:27:10.371416,BUSINESS_INFLOW,254102.38,POSTED,339996.14
TXN_BORR_00089_01_OUTFLOW,BORR_00089,2025-10-27T14:27:10.371416,BUSINESS_OUTFLOW,269277.11,POSTED,70719.03
TXN_BORR_00089_01_EMI,BORR_00089,2025-11-15T14:27:10.371416,EMI_PAYMENT,60782.38,DELAYED,9936.65
TXN_BORR_00089_02_INFLOW,BORR_00089,2025-11-19T14:27:10.371416,BUSINESS_INFLOW,259204.94,POSTED,269141.59
TXN_BORR_00089_02_OUTFLOW,BORR_00089,2025-11-26T14:27:10.371416,BUSINESS_OUTFLOW,271439.72,POSTED,0.0
TXN_BORR_00089_02_EMI,BORR_00089,2025-12-16T14:27:10.371416,EMI_PAYMENT,67069.34,DELAYED,0.0
TXN_BORR_00089_03_INFLOW,BORR_00089,2025-12-18T14:27:10.371416,BUSINESS_INFLOW,246856.24,POSTED,246856.24
TXN_BORR_00089_03_OUTFLOW,BORR_00089,2025-12-25T14:27:10.371416,BUSINESS_OUTFLOW,200644.33,POSTED,46211.91
TXN_BORR_00089_03_EMI,BORR_00089,2026-01-15T14:27:10.371416,EMI_PAYMENT,91146.57,ON_TIME,0.0
TXN_BORR_00089_04_INFLOW,BORR_00089,2026-01-17T14:27:10.371416,BUSINESS_INFLOW,283476.03,POSTED,283476.03
TXN_BORR_00089_04_OUTFLOW,BORR_00089,2026-01-24T14:27:10.371416,BUSINESS_OUTFLOW,163611.84,POSTED,119864.19
TXN_BORR_00089_04_EMI,BORR_00089,2026-02-14T14:27:10.371416,EMI_PAYMENT,75099.11,DELAYED,44765.08
TXN_BORR_00089_05_INFLOW,BORR_00089,2026-02-17T14:27:10.371416,BUSINESS_INFLOW,192196.65,POSTED,236961.74
TXN_BORR_00089_05_OUTFLOW,BORR_00089,2026-02-24T14:27:10.371416,BUSINESS_OUTFLOW,253152.57,POSTED,0.0
TXN_BORR_00089_05_EMI,BORR_00089,2026-03-14T14:27:10.371416,EMI_PAYMENT,91146.57,ON_TIME,0.0
TXN_BORR_00090_00_INFLOW,BORR_00090,2025-09-18T14:27:10.371416,BUSINESS_INFLOW,63685.44,POSTED,116548.54
TXN_BORR_00090_00_OUTFLOW,BORR_00090,2025-09-25T14:27:10.371416,BUSINESS_OUTFLOW,65382.54,POSTED,51166.0
TXN_BORR_00090_00_EMI,BORR_00090,2025-10-16T14:27:10.371416,EMI_PAYMENT,43866.36,DELAYED,7299.64
TXN_BORR_00090_01_INFLOW,BORR_00090,2025-10-19T14:27:10.371416,BUSINESS_INFLOW,91766.05,POSTED,99065.69
TXN_BORR_00090_01_OUTFLOW,BORR_00090,2025-10-26T14:27:10.371416,BUSINESS_OUTFLOW,64309.56,POSTED,34756.12
TXN_BORR_00090_01_EMI,BORR_00090,2025-11-13T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,34756.12
TXN_BORR_00090_02_INFLOW,BORR_00090,2025-11-17T14:27:10.371416,BUSINESS_INFLOW,62482.7,POSTED,97238.82
TXN_BORR_00090_02_OUTFLOW,BORR_00090,2025-11-24T14:27:10.371416,BUSINESS_OUTFLOW,89118.49,POSTED,8120.34
TXN_BORR_00090_02_EMI,BORR_00090,2025-12-13T14:27:10.371416,EMI_PAYMENT,43969.36,DELAYED,0.0
TXN_BORR_00090_03_INFLOW,BORR_00090,2025-12-20T14:27:10.371416,BUSINESS_INFLOW,91650.15,POSTED,91650.15
TXN_BORR_00090_03_OUTFLOW,BORR_00090,2025-12-27T14:27:10.371416,BUSINESS_OUTFLOW,61358.41,POSTED,30291.74
TXN_BORR_00090_03_EMI,BORR_00090,2026-01-16T14:27:10.371416,EMI_PAYMENT,0.0,MISSED,30291.74
TXN_BORR_00090_04_INFLOW,BORR_00090,2026-01-18T14:27:10.371416,BUSINESS_INFLOW,81547.32,POSTED,111839.06
TXN_BORR_00090_04_OUTFLOW,BORR_00090,2026-01-25T14:27:10.371416,BUSINESS_OUTFLOW,65269.02,POSTED,46570.04
TXN_BORR_00090_04_EMI,BORR_00090,2026-02-12T14:27:10.371416,EMI_PAYMENT,54948.94,ON_TIME,0.0
TXN_BORR_00090_05_INFLOW,BORR_00090,2026-02-16T14:27:10.371416,BUSINESS_INFLOW,62958.49,POSTED,62958.49
TXN_BORR_00090_05_OUTFLOW,BORR_00090,2026-02-23T14:27:10.371416,BUSINESS_OUTFLOW,85693.71,POSTED,0.0
TXN_BORR_00090_05_EMI,BORR_00090,2026-03-15T14:27:10.371416,EMI_PAYMENT,45503.51,DELAYED,0.0
TXN_BORR_00091_00_INFLOW,BORR_00091,2025-09-20T14:27:10.371416,BUSINESS_INFLOW,41823.41,POSTED,75244.5
TXN_BORR_00091_00_OUTFLOW,BORR_00091,2025-09-27T14:27:10.371416,BUSINESS_OUTFLOW,33051.26,POSTED,42193.24
TXN_BORR_00091_00_EMI,BORR_00091,2025-10-17T14:27:10.371416,EMI_PAYMENT,9885.22,DELAYED,32308.02
TXN_BORR_00091_01_INFLOW,BORR_00091,2025-10-21T14:27:10.371416,BUSINESS_INFLOW,35343.42,POSTED,67651.44
TXN_BORR_00091_01_OUTFLOW,BORR_00091,2025-10-28T14:27:10.371416,BUSINESS_OUTFLOW,47755.73,POSTED,19895.7
TXN_BORR_00091_01_EMI,BORR_00091,2025-11-15T14:27:10.371416,EMI_PAYMENT,9296.48,DELAYED,10599.23
TXN_BORR_00091_02_INFLOW,BORR_00091,2025-11-17T14:27:10.371416,BUSINESS_INFLOW,33290.96,POSTED,43890.19
TXN_BORR_00091_02_OUTFLOW,BORR_00091,2025-11-24T14:27:10.371416,BUSINESS_OUTFLOW,34033.97,POSTED,9856.22
TXN_BORR_00091_02_EMI,BORR_00091,2025-12-13T14:27:10.371416,EMI_PAYMENT,12602.41,ON_TIME,0.0
TXN_BORR_00091_03_INFLOW,BORR_00091,2025-12-18T14:27:10.371416,BUSINESS_INFLOW,38294.89,POSTED,38294.89
TXN_BORR_00091_03_OUTFLOW,BORR_00091,2025-12-25T14:27:10.371416,BUSINESS_OUTFLOW,31805.81,POSTED,6489.07
TXN_BORR_00091_03_EMI,BORR_00091,2026-01-15T14:27:10.371416,EMI_PAYMENT,12602.41,ON_TIME,0.0
TXN_BORR_00091_04_INFLOW,BORR_00091,2026-01-20T14:27:10.371416,BUSINESS_INFLOW,44799.73,POSTED,44799.73
TXN_BORR_00091_04_OUTFLOW,BORR_00091,2026-01-27T14:27:10.371416,BUSINESS_OUTFLOW,32097.07,POSTED,12702.65
TXN_BORR_00091_04_EMI,BORR_00091,2026-02-14T14:27:10.371416,EMI_PAYMENT,12602.41,ON_TIME,100.24
