timestamp,account_id,amount,beneficiary,type
2026-03-01 13:59:18.884917,ACC_003840,42643.94,BEN_SG_001,UPI/NEFT
2026-03-07 01:51:24.884917,ACC_001028,43939.61,BEN_SG_001,UPI/NEFT
2026-03-07 01:11:24.884917,ACC_001028,13319.88,BEN_NG_002,UPI/NEFT
2026-03-01 13:41:42.884917,ACC_000502,11553.24,BEN_SG_001,UPI/NEFT
2026-03-01 13:21:42.884917,ACC_000502,41107.14,BEN_RO_003,UPI/NEFT
2026-03-01 14:29:42.884917,ACC_000502,19480.47,BEN_NG_002,UPI/NEFT
2026-03-01 14:15:42.884917,ACC_000502,23077.87,BEN_RO_003,UPI/NEFT
2026-03-01 12:41:42.884917,ACC_000502,24471.56,BEN_NG_002,UPI/NEFT
2026-03-06 12:26:48.884917,ACC_004493,48023.64,BEN_NG_002,UPI/NEFT
2026-03-06 12:06:48.884917,ACC_004493,14755.84,BEN_RO_003,UPI/NEFT
2026-03-06 11:59:48.884917,ACC_004493,44965.12,BEN_NG_002,UPI/NEFT
2026-03-06 11:52:48.884917,ACC_004493,48718.73,BEN_RO_003,UPI/NEFT
2026-03-04 13:15:24.884917,ACC_000870,10363.75,BEN_SG_001,UPI/NEFT
2026-03-04 13:13:24.884917,ACC_000870,35616.53,BEN_NG_002,UPI/NEFT
2026-03-04 11:46:24.884917,ACC_000870,41782.85,BEN_SG_001,UPI/NEFT
2026-03-04 13:21:24.884917,ACC_000870,8208.95,BEN_IN_004,UPI/NEFT
2026-03-04 12:04:24.884917,ACC_000870,39459.14,BEN_SG_001,UPI/NEFT
2026-03-09 12:31:12.884917,ACC_004488,8672.25,BEN_SG_001,UPI/NEFT
2026-03-09 12:50:12.884917,ACC_004488,12608.99,BEN_RO_003,UPI/NEFT
2026-03-09 12:56:12.884917,ACC_004488,12160.2,BEN_NG_002,UPI/NEFT
2026-03-01 13:19:30.884917,ACC_000206,18022.15,BEN_SG_001,UPI/NEFT
2026-03-01 13:53:30.884917,ACC_000206,24369.28,BEN_SG_001,UPI/NEFT
2026-03-01 12:57:30.884917,ACC_000206,39493.73,BEN_SG_001,UPI/NEFT
2026-03-01 13:55:30.884917,ACC_000206,38517.68,BEN_IN_004,UPI/NEFT
2026-03-01 13:40:30.884917,ACC_000206,48450.99,BEN_NG_002,UPI/NEFT
2026-03-07 14:39:06.884917,ACC_001484,36531.62,BEN_IN_004,UPI/NEFT
2026-03-07 14:30:06.884917,ACC_001484,25822.26,BEN_RO_003,UPI/NEFT
2026-03-07 13:44:06.884917,ACC_001484,28982.64,BEN_IN_004,UPI/NEFT
2026-03-07 13:39:06.884917,ACC_001484,45192.33,BEN_NG_002,UPI/NEFT
2026-03-08 16:11:06.884917,ACC_000863,37300.52,BEN_NG_002,UPI/NEFT
2026-03-08 17:33:06.884917,ACC_000863,46340.07,BEN_SG_001,UPI/NEFT
2026-03-08 16:25:06.884917,ACC_000863,34594.18,BEN_SG_001,UPI/NEFT
2026-03-08 18:00:06.884917,ACC_000863,20804.08,BEN_SG_001,UPI/NEFT
2026-03-04 19:22:48.884917,ACC_002790,41036.29,BEN_RO_003,UPI/NEFT
2026-03-04 20:11:48.884917,ACC_002790,10872.68,BEN_RO_003,UPI/NEFT
2026-03-04 18:53:48.884917,ACC_002790,28744.34,BEN_SG_001,UPI/NEFT
2026-03-01 13:13:18.884917,ACC_000563,31045.44,BEN_RO_003,UPI/NEFT
2026-03-01 12:57:18.884917,ACC_000563,31226.31,BEN_NG_002,UPI/NEFT
2026-03-01 12:48:00.884917,ACC_004191,28835.58,BEN_NG_002,UPI/NEFT
2026-03-01 13:40:00.884917,ACC_004191,22529.86,BEN_NG_002,UPI/NEFT
2026-03-01 13:16:00.884917,ACC_004191,43268.83,BEN_SG_001,UPI/NEFT
2026-03-01 14:37:00.884917,ACC_004191,47737.61,BEN_NG_002,UPI/NEFT
2026-03-01 13:11:00.884917,ACC_004191,35180.21,BEN_SG_001,UPI/NEFT
2026-03-01 13:11:42.884917,ACC_001757,40185.16,BEN_RO_003,UPI/NEFT
2026-03-01 13:00:42.884917,ACC_001757,30784.68,BEN_RO_003,UPI/NEFT
2026-03-03 13:04:24.884917,ACC_001678,27505.51,BEN_RO_003,UPI/NEFT
2026-03-10 06:35:24.884917,ACC_003242,34907.27,BEN_IN_004,UPI/NEFT
2026-03-05 03:19:36.884917,ACC_004636,29141.75,BEN_RO_003,UPI/NEFT
2026-03-05 03:43:36.884917,ACC_004636,13090.05,BEN_RO_003,UPI/NEFT
2026-03-05 03:25:36.884917,ACC_004636,42512.65,BEN_IN_004,UPI/NEFT
2026-03-07 16:11:18.884917,ACC_001059,37938.41,BEN_IN_004,UPI/NEFT
2026-03-07 15:13:18.884917,ACC_001059,35149.92,BEN_SG_001,UPI/NEFT
2026-03-01 13:28:12.884917,ACC_001722,25390.33,BEN_RO_003,UPI/NEFT
2026-03-08 21:52:24.884917,ACC_003314,44964.24,BEN_SG_001,UPI/NEFT
2026-03-02 17:06:06.884917,ACC_003157,41393.42,BEN_NG_002,UPI/NEFT
2026-03-09 07:35:12.884917,ACC_002625,16493.94,BEN_SG_001,UPI/NEFT
2026-03-09 08:14:12.884917,ACC_002625,8931.95,BEN_RO_003,UPI/NEFT
2026-03-09 07:37:12.884917,ACC_002625,46133.87,BEN_NG_002,UPI/NEFT
2026-03-04 15:45:06.884917,ACC_002729,30703.0,BEN_IN_004,UPI/NEFT
2026-03-04 15:48:06.884917,ACC_002729,47509.76,BEN_NG_002,UPI/NEFT
2026-03-01 12:58:42.884917,ACC_001597,26810.8,BEN_NG_002,UPI/NEFT
2026-03-01 12:52:42.884917,ACC_001597,26051.9,BEN_NG_002,UPI/NEFT
2026-03-01 13:58:42.884917,ACC_001597,16091.59,BEN_NG_002,UPI/NEFT
2026-03-01 14:28:42.884917,ACC_001597,48330.61,BEN_IN_004,UPI/NEFT
2026-03-10 19:33:24.884917,ACC_003060,29609.03,BEN_NG_002,UPI/NEFT
2026-03-01 14:34:06.884917,ACC_002693,19293.51,BEN_RO_003,UPI/NEFT
2026-03-01 12:58:06.884917,ACC_002693,18542.85,BEN_RO_003,UPI/NEFT
2026-03-01 13:26:06.884917,ACC_002693,13216.09,BEN_NG_002,UPI/NEFT
2026-03-01 13:44:06.884917,ACC_002693,48518.15,BEN_SG_001,UPI/NEFT
2026-03-01 14:17:06.884917,ACC_002693,17245.73,BEN_NG_002,UPI/NEFT
2026-03-10 20:05:00.884917,ACC_004891,15101.37,BEN_IN_004,UPI/NEFT
2026-03-04 11:36:18.884917,ACC_003627,39256.43,BEN_NG_002,UPI/NEFT
2026-03-04 11:21:18.884917,ACC_003627,35274.79,BEN_NG_002,UPI/NEFT
2026-03-04 11:41:18.884917,ACC_003627,12163.31,BEN_SG_001,UPI/NEFT
2026-03-06 06:36:12.884917,ACC_001663,32860.53,BEN_RO_003,UPI/NEFT
2026-03-06 07:18:12.884917,ACC_001663,41526.76,BEN_RO_003,UPI/NEFT
2026-03-06 06:49:12.884917,ACC_001663,25179.09,BEN_IN_004,UPI/NEFT
2026-03-06 07:29:12.884917,ACC_001663,31675.65,BEN_IN_004,UPI/NEFT
2026-03-01 14:38:18.884917,ACC_001529,46170.39,BEN_SG_001,UPI/NEFT
2026-03-01 13:25:18.884917,ACC_001529,46095.22,BEN_SG_001,UPI/NEFT
2026-03-01 14:47:18.884917,ACC_001529,17381.18,BEN_IN_004,UPI/NEFT
2026-03-01 14:13:18.884917,ACC_001529,10184.24,BEN_NG_002,UPI/NEFT
2026-03-04 03:25:00.884917,ACC_002038,29141.05,BEN_RO_003,UPI/NEFT
2026-03-04 04:57:00.884917,ACC_002038,18551.31,BEN_IN_004,UPI/NEFT
2026-03-02 12:34:18.884917,ACC_003302,45776.44,BEN_SG_001,UPI/NEFT
2026-03-02 13:02:18.884917,ACC_003302,33097.0,BEN_RO_003,UPI/NEFT
2026-03-02 12:48:18.884917,ACC_003302,40918.4,BEN_RO_003,UPI/NEFT
2026-03-01 13:01:24.884917,ACC_002237,47850.06,BEN_NG_002,UPI/NEFT
2026-03-01 13:54:24.884917,ACC_002237,38514.89,BEN_RO_003,UPI/NEFT
2026-03-01 14:51:24.884917,ACC_002237,30925.78,BEN_RO_003,UPI/NEFT
2026-03-01 13:44:24.884917,ACC_002237,32548.47,BEN_IN_004,UPI/NEFT
2026-03-10 23:36:54.884917,ACC_001306,9708.31,BEN_SG_001,UPI/NEFT
2026-03-07 05:36:30.884917,ACC_004029,36306.04,BEN_RO_003,UPI/NEFT
2026-03-07 04:42:30.884917,ACC_004029,24881.68,BEN_IN_004,UPI/NEFT
2026-03-07 05:34:30.884917,ACC_004029,43813.29,BEN_RO_003,UPI/NEFT
2026-03-05 17:38:00.884917,ACC_002675,45875.41,BEN_SG_001,UPI/NEFT
2026-03-05 17:13:00.884917,ACC_002675,14503.67,BEN_SG_001,UPI/NEFT
2026-03-06 15:22:42.884917,ACC_001282,14917.9,BEN_RO_003,UPI/NEFT
2026-03-06 15:07:42.884917,ACC_001282,30366.59,BEN_SG_001,UPI/NEFT
2026-03-06 15:44:42.884917,ACC_001282,39543.13,BEN_IN_004,UPI/NEFT
2026-03-02 02:21:00.884917,ACC_000709,30225.51,BEN_NG_002,UPI/NEFT
2026-03-04 04:51:36.884917,ACC_004744,45403.13,BEN_SG_001,UPI/NEFT
2026-03-04 04:14:36.884917,ACC_004744,12061.3,BEN_NG_002,UPI/NEFT
2026-03-04 04:54:36.884917,ACC_004744,14745.51,BEN_IN_004,UPI/NEFT
2026-03-04 05:17:36.884917,ACC_004744,39534.07,BEN_NG_002,UPI/NEFT
2026-03-01 14:15:18.884917,ACC_004413,20279.3,BEN_IN_004,UPI/NEFT
2026-03-01 13:28:18.884917,ACC_004413,47595.4,BEN_IN_004,UPI/NEFT
2026-03-01 14:16:18.884917,ACC_004413,17300.5,BEN_IN_004,UPI/NEFT
2026-03-01 13:05:18.884917,ACC_004413,39723.45,BEN_SG_001,UPI/NEFT
2026-03-01 14:12:18.884917,ACC_004413,33408.19,BEN_RO_003,UPI/NEFT
2026-03-01 13:55:00.884917,ACC_003748,42255.06,BEN_SG_001,UPI/NEFT
2026-03-01 14:14:00.884917,ACC_003748,21352.81,BEN_RO_003,UPI/NEFT
2026-03-01 13:08:00.884917,ACC_003748,41824.85,BEN_SG_001,UPI/NEFT
2026-03-01 14:29:00.884917,ACC_003748,46017.48,BEN_SG_001,UPI/NEFT
2026-03-01 14:01:42.884917,ACC_004779,21260.56,BEN_RO_003,UPI/NEFT
2026-03-01 14:17:42.884917,ACC_004779,47764.57,BEN_RO_003,UPI/NEFT
2026-03-01 14:10:42.884917,ACC_004779,47606.06,BEN_RO_003,UPI/NEFT
2026-03-08 19:12:18.884917,ACC_000663,14451.2,BEN_NG_002,UPI/NEFT
2026-03-08 19:36:18.884917,ACC_000663,30229.01,BEN_RO_003,UPI/NEFT
2026-03-08 20:18:18.884917,ACC_000663,8852.44,BEN_SG_001,UPI/NEFT
2026-03-10 12:56:36.884917,ACC_001998,48679.06,BEN_IN_004,UPI/NEFT
2026-03-10 12:46:36.884917,ACC_001998,15886.13,BEN_IN_004,UPI/NEFT
2026-03-10 17:39:00.884917,ACC_003445,37995.45,BEN_RO_003,UPI/NEFT
2026-03-10 17:43:00.884917,ACC_003445,26644.75,BEN_NG_002,UPI/NEFT
2026-03-10 17:34:00.884917,ACC_003445,19456.95,BEN_RO_003,UPI/NEFT
2026-03-10 17:18:00.884917,ACC_003445,35355.16,BEN_SG_001,UPI/NEFT
2026-03-10 17:56:00.884917,ACC_003445,36836.55,BEN_SG_001,UPI/NEFT
2026-03-03 05:31:42.884917,ACC_003743,46086.59,BEN_NG_002,UPI/NEFT
2026-03-03 05:14:42.884917,ACC_003743,27964.5,BEN_SG_001,UPI/NEFT
2026-03-03 05:21:42.884917,ACC_003743,8227.24,BEN_RO_003,UPI/NEFT
2026-03-03 03:53:42.884917,ACC_003743,29316.46,BEN_SG_001,UPI/NEFT
2026-03-03 04:49:42.884917,ACC_003743,24687.99,BEN_RO_003,UPI/NEFT
2026-03-04 11:16:54.884917,ACC_003304,12700.87,BEN_SG_001,UPI/NEFT
2026-03-04 11:50:54.884917,ACC_003304,47345.8,BEN_RO_003,UPI/NEFT
2026-03-10 08:56:36.884917,ACC_003763,20253.25,BEN_SG_001,UPI/NEFT
2026-03-10 08:29:36.884917,ACC_003763,43787.44,BEN_RO_003,UPI/NEFT
2026-03-10 09:38:36.884917,ACC_003763,10543.15,BEN_IN_004,UPI/NEFT
2026-03-10 08:19:36.884917,ACC_003763,11165.49,BEN_SG_001,UPI/NEFT
2026-03-09 15:43:36.884917,ACC_001853,39364.48,BEN_NG_002,UPI/NEFT
2026-03-09 14:51:36.884917,ACC_001853,35720.07,BEN_NG_002,UPI/NEFT
2026-03-09 14:02:36.884917,ACC_001853,44673.26,BEN_IN_004,UPI/NEFT
2026-03-09 14:42:36.884917,ACC_001853,32064.74,BEN_NG_002,UPI/NEFT
2026-03-03 15:45:00.884917,ACC_004659,44931.05,BEN_NG_002,UPI/NEFT
2026-03-03 15:41:00.884917,ACC_004659,38762.73,BEN_RO_003,UPI/NEFT
2026-03-01 13:31:42.884917,ACC_001291,38506.52,BEN_IN_004,UPI/NEFT
2026-03-01 13:53:42.884917,ACC_001291,10789.8,BEN_RO_003,UPI/NEFT
2026-03-01 14:57:42.884917,ACC_001291,25586.01,BEN_SG_001,UPI/NEFT
2026-03-01 14:50:42.884917,ACC_001291,37459.85,BEN_RO_003,UPI/NEFT
2026-03-05 09:37:54.884917,ACC_003581,29689.38,BEN_RO_003,UPI/NEFT
2026-03-05 09:52:54.884917,ACC_003581,43883.14,BEN_IN_004,UPI/NEFT
2026-03-10 15:19:00.884917,ACC_003457,24277.72,BEN_NG_002,UPI/NEFT
2026-03-10 15:51:00.884917,ACC_003457,13810.16,BEN_SG_001,UPI/NEFT
2026-03-02 01:45:06.884917,ACC_001636,21865.88,BEN_IN_004,UPI/NEFT
2026-03-02 03:04:06.884917,ACC_001636,9039.68,BEN_NG_002,UPI/NEFT
2026-03-08 17:47:42.884917,ACC_003696,18550.67,BEN_NG_002,UPI/NEFT
2026-03-08 17:52:42.884917,ACC_003696,9146.86,BEN_IN_004,UPI/NEFT
2026-03-08 18:30:42.884917,ACC_003696,8134.22,BEN_NG_002,UPI/NEFT
2026-03-08 18:10:42.884917,ACC_003696,22791.3,BEN_RO_003,UPI/NEFT
2026-03-08 18:20:42.884917,ACC_003696,9704.52,BEN_IN_004,UPI/NEFT
2026-03-04 02:37:30.884917,ACC_002999,45256.47,BEN_NG_002,UPI/NEFT
2026-03-04 03:21:30.884917,ACC_002999,46511.23,BEN_IN_004,UPI/NEFT
2026-03-03 15:29:18.884917,ACC_000698,41285.75,BEN_SG_001,UPI/NEFT
2026-03-03 16:48:18.884917,ACC_000698,23336.99,BEN_SG_001,UPI/NEFT
2026-03-06 20:09:18.884917,ACC_002160,15310.06,BEN_IN_004,UPI/NEFT
2026-03-02 10:24:30.884917,ACC_004097,24590.57,BEN_NG_002,UPI/NEFT
2026-03-02 10:03:30.884917,ACC_004097,44770.91,BEN_SG_001,UPI/NEFT
2026-03-02 10:29:30.884917,ACC_004097,46957.51,BEN_IN_004,UPI/NEFT
2026-03-06 06:56:48.884917,ACC_004737,48965.06,BEN_SG_001,UPI/NEFT
2026-03-06 08:09:48.884917,ACC_004737,45551.89,BEN_NG_002,UPI/NEFT
2026-03-06 07:53:48.884917,ACC_004737,40805.71,BEN_RO_003,UPI/NEFT
2026-03-06 08:12:48.884917,ACC_004737,47475.14,BEN_IN_004,UPI/NEFT
2026-03-06 08:01:48.884917,ACC_004737,46531.73,BEN_NG_002,UPI/NEFT
2026-03-01 13:29:24.884917,ACC_000854,31923.01,BEN_IN_004,UPI/NEFT
2026-03-01 15:04:24.884917,ACC_000854,8547.36,BEN_SG_001,UPI/NEFT
2026-03-01 15:16:24.884917,ACC_000854,24750.74,BEN_IN_004,UPI/NEFT
2026-03-01 14:19:06.884917,ACC_003474,28134.55,BEN_NG_002,UPI/NEFT
2026-03-01 15:03:06.884917,ACC_003474,41439.26,BEN_IN_004,UPI/NEFT
2026-03-01 14:08:48.884917,ACC_001707,44235.83,BEN_NG_002,UPI/NEFT
2026-03-06 09:22:30.884917,ACC_002777,41367.94,BEN_IN_004,UPI/NEFT
2026-03-06 09:03:30.884917,ACC_002777,16234.09,BEN_RO_003,UPI/NEFT
2026-03-06 09:07:30.884917,ACC_002777,17599.8,BEN_IN_004,UPI/NEFT
2026-03-06 09:47:30.884917,ACC_002777,8081.2,BEN_SG_001,UPI/NEFT
2026-03-06 08:32:30.884917,ACC_002777,32533.49,BEN_IN_004,UPI/NEFT
2026-03-02 16:33:00.884917,ACC_001733,13991.15,BEN_NG_002,UPI/NEFT
2026-03-02 16:33:00.884917,ACC_001733,43748.2,BEN_NG_002,UPI/NEFT
2026-03-02 15:58:00.884917,ACC_001733,19576.58,BEN_RO_003,UPI/NEFT
2026-03-02 16:02:00.884917,ACC_001733,42762.01,BEN_SG_001,UPI/NEFT
2026-03-07 18:57:36.884917,ACC_004931,28229.75,BEN_SG_001,UPI/NEFT
2026-03-07 18:24:36.884917,ACC_004931,15949.07,BEN_SG_001,UPI/NEFT
2026-03-07 18:57:36.884917,ACC_004931,11685.05,BEN_SG_001,UPI/NEFT
2026-03-07 17:54:36.884917,ACC_004931,13316.98,BEN_SG_001,UPI/NEFT
2026-03-04 03:14:36.884917,ACC_003510,13122.99,BEN_IN_004,UPI/NEFT
2026-03-04 04:17:36.884917,ACC_003510,23921.86,BEN_RO_003,UPI/NEFT
2026-03-04 04:53:36.884917,ACC_003510,13303.3,BEN_RO_003,UPI/NEFT
2026-03-04 04:33:36.884917,ACC_003510,47337.66,BEN_IN_004,UPI/NEFT
2026-03-04 04:33:36.884917,ACC_003510,21016.32,BEN_IN_004,UPI/NEFT
2026-03-01 14:52:18.884917,ACC_000202,28886.6,BEN_RO_003,UPI/NEFT
2026-03-01 14:26:18.884917,ACC_000202,33973.3,BEN_NG_002,UPI/NEFT
2026-03-01 13:57:18.884917,ACC_000202,47143.42,BEN_IN_004,UPI/NEFT
2026-03-01 14:48:18.884917,ACC_000202,11972.38,BEN_NG_002,UPI/NEFT
2026-03-01 13:47:18.884917,ACC_000202,23817.49,BEN_RO_003,UPI/NEFT
2026-03-07 13:00:54.884917,ACC_003255,24456.89,BEN_SG_001,UPI/NEFT
2026-03-01 14:59:42.884917,ACC_004218,22524.77,BEN_NG_002,UPI/NEFT
2026-03-01 14:47:42.884917,ACC_004218,23949.05,BEN_RO_003,UPI/NEFT
2026-03-01 14:42:42.884917,ACC_004218,48347.08,BEN_NG_002,UPI/NEFT
2026-03-01 14:11:24.884917,ACC_004496,9303.06,BEN_SG_001,UPI/NEFT
2026-03-01 14:55:24.884917,ACC_004496,21572.72,BEN_RO_003,UPI/NEFT
2026-03-01 15:22:24.884917,ACC_004496,10580.84,BEN_IN_004,UPI/NEFT
2026-03-01 14:36:24.884917,ACC_004496,20582.41,BEN_RO_003,UPI/NEFT
2026-03-01 14:30:24.884917,ACC_004496,15492.7,BEN_RO_003,UPI/NEFT
2026-03-10 15:36:54.884917,ACC_000766,15846.43,BEN_RO_003,UPI/NEFT
2026-03-10 15:48:54.884917,ACC_000766,12863.6,BEN_IN_004,UPI/NEFT
2026-03-10 16:35:54.884917,ACC_000766,35656.12,BEN_RO_003,UPI/NEFT
2026-03-10 15:53:54.884917,ACC_000766,24103.86,BEN_SG_001,UPI/NEFT
2026-03-01 13:32:48.884917,ACC_004389,28509.92,BEN_IN_004,UPI/NEFT
2026-03-05 05:32:18.884917,ACC_002327,14403.24,BEN_NG_002,UPI/NEFT
2026-03-05 05:54:18.884917,ACC_002327,20587.4,BEN_NG_002,UPI/NEFT
2026-03-05 04:53:18.884917,ACC_002327,29867.52,BEN_NG_002,UPI/NEFT
2026-03-05 05:51:18.884917,ACC_002327,23195.18,BEN_RO_003,UPI/NEFT
2026-03-05 06:21:18.884917,ACC_002327,26054.0,BEN_SG_001,UPI/NEFT
2026-03-03 21:36:00.884917,ACC_002931,25432.43,BEN_SG_001,UPI/NEFT
2026-03-01 14:03:54.884917,ACC_000197,34916.74,BEN_IN_004,UPI/NEFT
2026-03-01 14:01:54.884917,ACC_000197,19494.1,BEN_RO_003,UPI/NEFT
2026-03-05 05:58:00.884917,ACC_001930,35038.9,BEN_RO_003,UPI/NEFT
2026-03-05 04:48:00.884917,ACC_001930,18660.33,BEN_SG_001,UPI/NEFT
2026-03-05 04:52:00.884917,ACC_001930,27636.96,BEN_RO_003,UPI/NEFT
2026-03-01 14:16:18.884917,ACC_003582,27829.27,BEN_RO_003,UPI/NEFT
2026-03-01 15:17:18.884917,ACC_003582,30234.21,BEN_SG_001,UPI/NEFT
2026-03-01 15:18:18.884917,ACC_003582,31217.33,BEN_SG_001,UPI/NEFT
2026-03-08 22:21:30.884917,ACC_000608,23415.88,BEN_IN_004,UPI/NEFT
2026-03-08 21:16:30.884917,ACC_000608,22381.13,BEN_SG_001,UPI/NEFT
2026-03-08 22:42:30.884917,ACC_000608,31899.67,BEN_SG_001,UPI/NEFT
2026-03-01 13:53:42.884917,ACC_003272,42576.6,BEN_RO_003,UPI/NEFT
2026-03-01 14:45:42.884917,ACC_003272,13569.6,BEN_NG_002,UPI/NEFT
2026-03-01 15:24:42.884917,ACC_003272,47480.18,BEN_NG_002,UPI/NEFT
2026-03-01 14:53:42.884917,ACC_003272,22169.28,BEN_SG_001,UPI/NEFT
2026-03-01 13:39:24.884917,ACC_001147,34845.3,BEN_RO_003,UPI/NEFT
2026-03-01 13:50:24.884917,ACC_001147,13905.44,BEN_SG_001,UPI/NEFT
2026-03-01 14:16:06.884917,ACC_004282,8329.66,BEN_SG_001,UPI/NEFT
2026-03-01 15:26:06.884917,ACC_004282,26235.06,BEN_IN_004,UPI/NEFT
2026-03-01 14:28:06.884917,ACC_004282,22658.8,BEN_RO_003,UPI/NEFT
2026-03-01 14:28:06.884917,ACC_004282,30305.28,BEN_SG_001,UPI/NEFT
2026-03-09 12:27:24.884917,ACC_003397,15630.24,BEN_IN_004,UPI/NEFT
2026-03-09 13:04:24.884917,ACC_003397,43270.13,BEN_SG_001,UPI/NEFT
2026-03-09 12:39:24.884917,ACC_003397,13852.37,BEN_IN_004,UPI/NEFT
2026-03-09 12:32:24.884917,ACC_003397,13811.38,BEN_NG_002,UPI/NEFT
2026-03-09 13:11:24.884917,ACC_003397,42130.31,BEN_IN_004,UPI/NEFT
2026-03-06 12:16:00.884917,ACC_002511,13429.74,BEN_SG_001,UPI/NEFT
2026-03-06 12:35:00.884917,ACC_002511,28332.82,BEN_SG_001,UPI/NEFT
2026-03-06 12:01:00.884917,ACC_002511,39470.37,BEN_NG_002,UPI/NEFT
2026-03-06 11:45:00.884917,ACC_002511,36517.9,BEN_RO_003,UPI/NEFT
2026-03-06 12:08:00.884917,ACC_002511,35256.78,BEN_RO_003,UPI/NEFT
2026-03-05 11:48:12.884917,ACC_001794,23065.59,BEN_IN_004,UPI/NEFT
2026-03-09 14:54:06.884917,ACC_000659,48100.26,BEN_IN_004,UPI/NEFT
2026-03-09 13:23:06.884917,ACC_000659,44095.69,BEN_NG_002,UPI/NEFT
2026-03-09 14:01:06.884917,ACC_000659,19074.18,BEN_RO_003,UPI/NEFT
2026-03-01 14:14:36.884917,ACC_002811,47819.53,BEN_SG_001,UPI/NEFT
2026-03-01 13:43:36.884917,ACC_002811,11443.73,BEN_RO_003,UPI/NEFT
2026-03-01 15:29:36.884917,ACC_002811,11912.21,BEN_SG_001,UPI/NEFT
2026-03-01 14:57:36.884917,ACC_002811,32381.44,BEN_SG_001,UPI/NEFT
2026-03-07 20:37:42.884917,ACC_001369,22672.26,BEN_NG_002,UPI/NEFT
2026-03-07 21:51:42.884917,ACC_001369,37833.31,BEN_SG_001,UPI/NEFT
2026-03-07 20:13:42.884917,ACC_001369,17409.64,BEN_NG_002,UPI/NEFT
2026-03-07 20:08:42.884917,ACC_001369,14204.98,BEN_SG_001,UPI/NEFT
2026-03-07 20:53:42.884917,ACC_001369,9787.96,BEN_RO_003,UPI/NEFT
2026-03-04 19:52:12.884917,ACC_001986,26757.7,BEN_RO_003,UPI/NEFT
2026-03-04 19:16:12.884917,ACC_001986,12983.14,BEN_IN_004,UPI/NEFT
2026-03-01 15:34:42.884917,ACC_000146,42440.83,BEN_SG_001,UPI/NEFT
2026-03-08 21:04:48.884917,ACC_003219,19154.2,BEN_SG_001,UPI/NEFT
2026-03-08 20:44:48.884917,ACC_003219,25323.85,BEN_RO_003,UPI/NEFT
2026-03-08 22:29:48.884917,ACC_003219,40566.71,BEN_RO_003,UPI/NEFT
2026-03-08 22:22:48.884917,ACC_003219,45178.44,BEN_NG_002,UPI/NEFT
2026-03-08 21:32:48.884917,ACC_003219,12519.69,BEN_NG_002,UPI/NEFT
2026-03-06 11:14:18.884917,ACC_002911,26041.57,BEN_NG_002,UPI/NEFT
2026-03-01 13:59:48.884917,ACC_001734,42040.11,BEN_IN_004,UPI/NEFT
2026-03-01 15:03:48.884917,ACC_001734,24744.56,BEN_SG_001,UPI/NEFT
2026-03-01 14:02:48.884917,ACC_001734,31697.21,BEN_SG_001,UPI/NEFT
2026-03-01 15:28:48.884917,ACC_001734,15466.5,BEN_RO_003,UPI/NEFT
2026-03-06 08:29:00.884917,ACC_001843,32732.44,BEN_IN_004,UPI/NEFT
2026-03-06 08:41:00.884917,ACC_001843,29783.71,BEN_NG_002,UPI/NEFT
2026-03-06 08:11:00.884917,ACC_001843,25285.43,BEN_NG_002,UPI/NEFT
2026-03-06 09:05:00.884917,ACC_001843,26737.37,BEN_SG_001,UPI/NEFT
2026-03-06 07:54:00.884917,ACC_001843,19156.77,BEN_IN_004,UPI/NEFT
2026-03-02 01:46:48.884917,ACC_000488,28450.8,BEN_IN_004,UPI/NEFT
2026-03-02 02:28:48.884917,ACC_000488,19826.24,BEN_RO_003,UPI/NEFT
2026-03-01 15:07:54.884917,ACC_002976,28640.5,BEN_RO_003,UPI/NEFT
2026-03-01 15:37:54.884917,ACC_002976,17993.71,BEN_NG_002,UPI/NEFT
2026-03-04 14:12:00.884917,ACC_001959,41036.93,BEN_SG_001,UPI/NEFT
2026-03-04 14:15:00.884917,ACC_001959,28331.09,BEN_IN_004,UPI/NEFT
2026-03-04 14:58:00.884917,ACC_001959,31964.46,BEN_NG_002,UPI/NEFT
2026-03-04 15:04:00.884917,ACC_001959,45503.51,BEN_NG_002,UPI/NEFT
2026-03-04 14:00:00.884917,ACC_001959,36730.52,BEN_NG_002,UPI/NEFT
2026-03-02 12:48:36.884917,ACC_002385,37472.35,BEN_SG_001,UPI/NEFT
2026-03-02 13:15:36.884917,ACC_002385,29122.93,BEN_SG_001,UPI/NEFT
2026-03-02 13:16:36.884917,ACC_002385,19281.9,BEN_NG_002,UPI/NEFT
2026-03-02 13:09:36.884917,ACC_002385,45867.31,BEN_RO_003,UPI/NEFT
2026-03-02 16:36:36.884917,ACC_004736,27709.38,BEN_IN_004,UPI/NEFT
2026-03-02 16:02:36.884917,ACC_004736,19799.57,BEN_SG_001,UPI/NEFT
2026-03-02 17:23:36.884917,ACC_004736,33354.48,BEN_NG_002,UPI/NEFT
2026-03-02 17:41:36.884917,ACC_004736,41252.19,BEN_SG_001,UPI/NEFT
2026-03-02 16:56:36.884917,ACC_004736,42916.17,BEN_NG_002,UPI/NEFT
2026-03-01 14:30:24.884917,ACC_001802,46395.54,BEN_NG_002,UPI/NEFT
2026-03-01 14:32:24.884917,ACC_001802,9338.63,BEN_RO_003,UPI/NEFT
